Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,ic1,ic2,ic3,ic4,ic5,ic6,ic7,ic8,ic9,ic10,ica_quality_score_0_100
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000376.jpg,21.173233,10.926727,0.365714,0.137317,0.027959,0.595314,1.6e-05,5.964718,46,0.915866,0.0,0.0,0.078475,0.0,0.0,0.0,0.007669,58.541156,0.177268,5.695955,5.661224,1.014667,4.62651,-10.371173,-13.22304,-22.588689,3695.341309,0.0,33,95,74,22,92,100,100,75,100,100,100,100,100,97,100,100,99,36,1,100,100,2,100,97,95,85,85,100,282,0.9733480547183846,1.2598778996779292,-0.44559012094006895,0.34874453752150786,0.17176695529683605,0.15842295038213658,0.3207430475084018,0.36762917579265225,-1.230728935188148,-0.17114879184808454,93.87147750729366
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000377.jpg,30.373608,46.795392,0.720845,0.327853,0.015676,0.037666,0.0,7.008275,46,0.909197,0.0,0.0,0.075884,0.008545,0.0,0.0,0.006065,59.115397,0.234053,3.525424,3.610169,1.273086,2.999014,-3.58059,4.431549,-1.297965,4041.437744,0.0,94,78,91,93,100,100,100,88,100,100,100,100,100,96,100,100,99,37,3,100,100,22,100,100,99,100,86,100,295,0.431121266730784,0.17261516158453002,-0.7885539183421411,0.1360313583479817,0.2677746810826605,0.17563889234422037,0.42162353862516827,0.5245829054875994,0.4359318327757858,-0.20920478043489008,93.5489299293411
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000378.jpg,20.507942,43.889481,0.496,0.264903,0.018898,0.165696,0.0,6.959578,50,0.893118,0.0,0.0,0.04003,0.13169,0.0,0.0,0.040944,33.471872,0.193251,8.948782,3.657637,1.961395,3.202278,32.721176,22.684142,-25.42499,-12647.07031,0.0,28,79,81,79,100,100,100,87,100,100,100,100,88,76,100,100,96,14,1,100,100,100,100,71,85,82,18,100,298,0.22580234605838262,0.4719732512827064,-1.5867668710165095,0.2128962975114834,0.2795892674201712,0.27674200292381684,-0.7795955051865012,0.34135322363495946,0.313162401103645,-0.10751775249349661,90.2106362427074
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000379.jpg,19.487339,37.293401,0.311523,0.186917,0.026618,0.343483,0.0,6.928348,36,0.920989,0.0,0.0,0.097148,0.058075,0.045702,0.0,0.052387,49.685715,0.148698,7.023445,3.776758,1.75855,4.984501,24.319041,14.050228,-33.28208,3030.449219,0.26088,21,82,70,43,94,100,100,87,98,100,100,100,100,91,95,100,95,27,0,100,100,97,100,83,94,70,83,15,276,0.3627004757757906,0.6283918947363349,-1.6529365648304533,0.24182468654824263,-3.008327106073225,0.1720126971854206,0.18461030324936475,0.0706032899235952,-0.012555998918418135,-0.2301858231054057,85.1829957991943
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000380.jpg,25.447733,67.347439,0.37,0.243708,0.031236,0.1864,0.0,7.052468,43,0.891437,0.0,0.0,0.06076,0.0,0.0,0.0,0.013565,64.89068,0.278065,3.449818,2.917837,1.452899,2.143386,17.069371,9.266116,-3.696513,-3359.960449,0.0,72,68,74,71,89,100,100,88,99,100,100,100,98,97,100,100,99,44,6,100,100,63,97,91,97,100,58,100,278,0.17370906683410806,0.09800810896001375,-1.0361674848818507,0.12296665996152885,0.2286288346033902,0.1840160587462025,0.6938088841413628,0.2650328025836099,-0.038865892314037,0.12976516495619958,92.25066584348177
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000381.jpg,27.431648,13.811178,0.303949,0.382517,0.022111,0.024519,0.0,7.248851,48,0.870034,0.0,0.225373,0.082818,0.105131,0.0,0.0,0.02158,146.914921,0.135364,4.692318,5.118225,1.636876,5.76553,-22.038607,6.109145,-0.365103,-12727.38574,0.0,85,93,70,97,98,100,100,91,100,100,100,77,100,83,100,100,98,98,0,100,100,91,100,86,99,100,18,100,300,0.6110245924192643,0.3746159688042358,-0.7374245326528971,-1.4771219498343617,0.4680549009643224,0.6265731379018578,0.48890581824617,1.2503196139682986,1.0614644068677657,-0.6217102562719531,94.37856559388693
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000382.jpg,23.686884,49.990724,0.647924,0.482347,0.02314,0.011711,0.000342,7.23681,49,0.876283,0.0,0.0,0.07052,0.139219,0.0,0.0,0.04511,57.032171,0.244674,3.087244,3.17495,1.259433,2.848718,-1.641338,2.028506,2.693091,-14763.82031,0.0,57,76,88,99,97,100,97,90,100,100,100,100,99,73,100,100,95,34,3,100,100,20,100,100,100,100,12,100,288,0.46574081483026697,-0.17654874208405,-0.8512374814829482,0.2694392054683064,0.3819786691897825,0.3236749946287918,-1.174728419439769,0.4649522112855573,0.6424197230583191,-0.10443399504572862,91.2427990083218
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000383.jpg,24.866909,127.275334,0.728191,0.225968,0.013814,0.100053,0.0,6.80601,48,0.919974,2.502848,0.0,0.065716,0.055344,0.090824,0.0,0.135371,105.506126,0.407298,2.104666,2.333228,1.13532,1.326215,-5.587888,8.905314,1.014624,1799.75769,0.0,67,45,91,63,99,100,100,85,100,100,88,100,99,92,91,100,86,86,60,100,100,7,1,99,98,100,80,100,262,0.30954408839568226,0.3893636308913625,0.8021615378097424,-0.12082382567255978,0.3864387330275319,-0.517976309861526,0.4165813502604724,-0.7750582823855542,0.4110199325094826,0.33706362645711435,93.67195371499426
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000384.jpg,23.633564,46.910562,0.601852,0.266078,0.019275,0.131484,0.000489,7.041521,38,0.898583,0.0,0.0,0.079755,0.14066,0.0,0.0,0.009956,53.580912,0.237678,5.915027,4.287916,1.388355,2.841789,-12.846064,6.520701,5.386341,-14293.21191,0.0,56,78,86,79,99,100,95,88,99,100,100,100,100,73,100,100,99,31,3,100,100,47,100,95,99,99,13,100,265,0.41979151211431986,0.11621140708208416,-1.0385353805381947,0.27091921731886187,0.3426944286870271,0.305853486484184,-1.1371927307303158,0.5028997262944932,0.31199768435012043,0.03251973001397818,91.04440957268247
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000385.jpg,21.816,23.325533,0.586207,0.233055,0.041658,0.347852,0.000921,7.237401,47,0.853257,0.0,0.0,0.046499,0.213851,0.0,0.0,0.028568,57.322083,0.449618,7.40258,4.233085,0.763324,1.47099,34.903802,-17.418469,9.351587,-13922.07715,0.0,39,89,85,66,78,100,92,90,100,100,100,100,93,44,100,100,97,35,100,100,100,0,4,67,91,97,14,100,278,1.3920120012807988,-0.4892207714660584,0.8718155806939295,0.6144819141739034,0.42047544983752017,0.619112067572458,-2.9952451749196203,0.8496588880801667,-0.10416664082950516,-0.11657733345159625,92.67047983667347
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000386.jpg,23.117424,128.386622,0.642734,0.114752,0.005273,0.493937,0.0,5.978167,43,0.832512,0.0,0.212596,0.060921,0.104167,0.0,0.0,0.000379,50.051103,0.192,4.8,4.14,1.1875,4.020833,2.589347,3.082131,-0.270846,-2433.162842,0.0,51,45,88,15,69,100,100,75,99,100,100,79,98,83,100,100,100,27,1,100,100,11,100,100,100,100,63,100,293,0.6257486988663857,0.8193156118095597,-0.6464575596760828,-1.6010177383785271,0.41660078556134905,0.688653311650409,-0.043255951822419515,0.0651420684511069,-1.2756800776068817,1.4527774315146742,91.69586831269727
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000387.jpg,23.483803,46.138139,0.645714,0.316551,0.017182,0.047703,0.0,6.945617,48,0.898853,0.0,0.0,0.041723,0.151791,0.0,0.0,0.005472,44.287285,0.161527,4.719625,5.306755,2.022847,4.209709,-0.780123,13.360343,7.082668,-12810.69336,0.0,55,78,88,91,100,100,100,87,100,100,100,100,90,69,100,100,99,22,1,100,100,100,100,100,95,98,17,100,273,0.17648045479690655,0.3372724919787085,-1.558305797566494,0.23250056018566873,0.33192076954005945,0.31839116114778176,-1.2350231436379333,0.5246957698435829,0.4602101645603392,-0.011535037384062285,90.08712955933323
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000388.jpg,25.388901,269.510601,0.719907,0.386171,0.028195,0.032267,0.0,7.302765,45,0.94537,0.0,0.0,0.059007,0.115122,0.0,0.0,0.096019,72.030995,0.265754,3.555213,3.221911,1.235179,2.530611,1.480648,-5.04916,10.202685,-10640.31055,0.0,71,13,91,98,92,100,100,91,100,100,100,100,98,80,100,100,90,53,5,100,100,16,100,100,99,97,24,100,290,-0.5254216282227102,-0.4971921730647978,-0.8801219694174617,-0.2971548878322451,0.49710320347115405,0.2993996409377082,-0.6022128713728422,-0.7373839700755714,0.8602122102785575,1.357682968481839,89.9103025991574
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000389.jpg,24.857319,15.716379,0.607897,0.208337,0.010515,0.16845,0.0,6.653145,29,0.887455,1.187625,0.0,0.062371,0.012331,0.0,0.0,0.015327,46.324301,0.270329,3.097009,3.097009,1.553662,2.145534,4.623064,23.077422,-5.642252,-1923.135498,0.0,67,92,86,54,94,100,100,83,97,100,94,100,99,96,100,100,98,23,5,100,100,82,97,99,85,99,65,100,290,0.46377234697975855,0.7517731566893039,-1.2247585667288368,0.3004841741447615,0.15732325838301175,-0.20793490751145957,0.5785657008771501,0.4788471196181067,-0.42036091837390854,-0.40682228798087594,91.64207526261784
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000390.jpg,21.876089,3.896546,0.636364,0.113476,0.005367,0.490381,0.0,5.980934,47,0.809387,8.13298,0.0,0.088987,0.0,0.0,0.0,0.015925,42.000156,0.264808,4.404762,4.833333,0.960526,2.815789,0.156311,-14.696774,-0.338964,-1661.76355,0.0,39,98,87,15,69,100,100,75,100,100,61,100,100,97,100,100,98,20,5,100,100,1,100,100,94,100,66,100,298,1.3023907044873915,0.7808257444947487,-0.588989199584139,0.6012669188894977,0.1768447843010873,-2.1904885867209742,0.46861277760880704,0.47062137681141575,-1.7258547109953029,-0.05007117035776582,89.51081806070339
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000391.jpg,24.459234,7.51113,0.213878,0.523378,0.039912,0.022667,9.3e-05,7.542844,49,0.88733,1.40741,0.0,0.086882,0.134022,0.0,0.0,0.026583,44.845119,0.170193,7.248128,7.907049,1.416491,4.502951,-11.065597,3.707121,-1.240255,-12152.35449,0.0,64,96,63,99,80,100,99,94,100,100,93,100,100,75,100,100,97,22,1,100,100,54,100,96,100,100,19,100,293,0.7259121549198346,-0.5585698756997433,-1.2139885919375126,0.576095622443754,0.27535490168680676,-0.07419483220434826,-0.8268266551957316,0.9238782772195459,0.3265928792574541,-0.5700932161833664,90.10026292242209
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000392.jpg,22.62755,5.052323,0.259516,0.48067,0.070232,0.049802,0.001797,7.777719,36,0.949915,0.0,0.0,0.096626,0.004595,0.107276,0.0,0.123315,120.562732,0.290196,2.374258,2.790795,1.455233,1.998642,5.350161,10.624689,0.975271,-13674.04981,0.0,46,97,67,99,57,100,85,97,98,100,100,100,100,96,89,100,88,93,8,100,100,63,88,99,97,100,15,100,273,0.7303736699485137,-2.126489542574227,-0.6465753233619635,0.7062920622055842,0.19958224470986471,0.23402512416057128,0.965240915209581,0.3964521122021389,-0.08048921368183641,-1.1262391395651923,89.52301422853829
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000393.jpg,19.200165,53.272237,0.405877,0.36068,0.020862,0.053325,0.0,7.157525,50,0.902647,0.0,0.0,0.081036,0.09105,0.0,0.0,0.011847,47.670655,0.121346,5.661885,4.186758,1.684763,6.609457,-14.759398,17.655685,2.499491,-12669.40039,0.0,19,75,76,96,98,100,100,89,100,100,100,100,100,86,100,100,99,25,0,100,100,95,100,94,91,100,18,100,296,0.11826025453403756,0.1143760522769831,-1.5162979833433308,0.13428428540712872,0.2642926026895833,0.22542472763738405,-0.03632389515345496,0.4817938039709573,0.5044393736359432,-0.10681735099511862,91.14225473050479
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000394.jpg,27.214951,153.799344,0.457031,0.254637,0.019942,0.136102,0.0,7.109898,48,0.910964,0.0,0.0,0.076587,0.10618,0.0,0.0,0.012264,53.906813,0.207196,4.690605,3.258934,1.406707,3.444006,10.018406,8.561153,2.63371,-13114.28125,0.0,83,36,79,75,99,100,100,89,100,100,100,100,100,83,100,100,99,31,2,100,100,52,100,97,98,100,16,100,267,-0.2522574037958727,0.18159822446423196,-1.2132139545993126,-0.1660334907848714,0.3724099695328837,0.2585386497293018,-0.4020464861107917,-0.24305298740579537,0.4651952560741749,1.078781831767617,90.96227123108706
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000395.jpg,14.430132,253.088298,0.326992,0.355188,0.021322,0.082297,0.0,6.996377,49,0.985811,0.0,0.0,0.073984,0.09698,0.115812,0.0,0.106778,162.104206,0.351386,5.156275,4.43913,1.333788,1.512084,30.661157,-33.283981,24.582832,928.429688,0.0,4,15,72,96,98,100,100,87,100,100,100,100,100,85,88,100,89,99,24,100,100,34,5,74,70,83,77,100,310,-0.48152735652839684,-0.2082662342681804,0.17604945902526342,-0.3930628700897423,0.4787047659330006,0.2511116086047244,0.04151188301685495,-1.0746287931829757,0.9200648117003829,1.0548816497224043,92.15318497418968
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000396.jpg,28.687874,98.415992,0.576676,0.38974,0.024223,0.037651,0.0,7.290325,39,0.884335,7.350018,0.0,0.083662,0.0,0.0,0.0,0.006208,53.737242,0.185327,3.489945,4.037017,1.540206,3.883055,-9.440606,3.438836,-0.863478,-11271.23145,0.0,90,56,85,98,96,100,100,91,99,100,65,100,100,97,100,100,99,31,1,100,100,80,100,97,100,100,22,100,287,-0.05893888754800542,-0.08794030557329822,-1.4575482716194554,0.005807846144258673,0.3265054524205446,-1.992548465445895,0.7912634568174796,0.2358415034676765,0.7588702303627295,0.37808072283657135,88.90961335443971
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000397.jpg,22.195761,146.710293,0.563265,0.289653,0.027302,0.113289,0.0,7.304706,50,0.857213,2.79512,0.0,0.091218,0.0,0.0,0.0,0.041854,69.025963,0.231138,3.893272,3.173384,1.590343,2.754856,9.566005,15.460287,-4.778722,7941.167969,0.0,42,39,84,86,93,100,100,91,100,100,86,100,100,97,100,100,96,49,2,100,100,87,100,97,93,99,93,100,287,-0.3672882473560667,-0.15791058780254827,-1.3886057269982983,-0.15252123562970527,0.3273353799037702,-0.6953232165299238,0.8262007481314454,-0.23466602051343136,0.5785479901483048,0.7367368872541763,89.90612164726178
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000398.jpg,25.894014,39.279038,0.075102,0.284299,0.040284,0.17587,0.0,7.395359,40,0.930901,0.0,0.0,0.086441,0.006918,0.0,0.0,0.010201,86.632571,0.376446,2.499831,2.697492,1.37447,1.291169,-6.896184,6.994012,1.929167,15856.71191,0.0,75,81,46,84,80,100,100,92,99,100,100,100,100,96,100,100,99,70,37,100,100,44,1,99,99,100,98,100,267,0.6098135642962615,-0.38941211829615163,0.2280253001049885,0.24397856364724213,0.20885608758238983,0.2647759132480475,0.857238120851999,0.7202503813308075,0.09336699010843998,-0.4361314701895422,94.99766962572211
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000399.jpg,21.394663,37.865417,0.645062,0.339299,0.028853,0.070399,0.000139,7.393732,46,0.877153,0.0,0.0,0.104217,0.0,0.0,0.0,0.014665,109.042945,0.360112,2.128082,2.421611,1.338373,1.438334,1.217022,7.452622,-2.524,16384.79883,0.0,35,82,88,94,91,100,99,92,100,100,100,100,100,97,100,100,99,88,28,100,100,35,3,100,98,100,99,100,278,0.5680403326245013,-0.2641194667109123,0.3476218299556201,0.17915122830047847,0.2546849594298675,0.2202890381576328,0.8833826908140007,0.7544733911572973,0.48465362608462004,-0.5469876598152594,95.8330221324695
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0003_01.jpg,27.934725,41.383874,0.229239,0.221976,0.014507,0.129156,0.0,6.853252,50,0.884176,0.0,0.0,0.079394,0.13487,0.0,0.0,0.006383,57.18824,0.360099,3.217261,2.662561,0.897891,1.892329,-18.966965,-4.740861,-7.35701,-875.65802,0.0,87,80,64,61,99,100,100,86,100,100,100,100,100,75,100,100,99,35,28,100,100,1,72,89,99,98,70,100,276,0.7667756117940547,0.6035151355020089,-0.18076081789764567,0.28536497206062184,0.33393238058028557,0.3277394909670691,-1.0954031331507674,0.4682294290438767,0.05449194073987153,0.055575718191468164,93.63917146783226
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000400.jpg,22.807394,3.159119,0.242215,0.291445,0.02659,0.121571,0.0,7.249397,47,0.793225,0.0,0.151042,0.079939,0.0,0.0,0.0,0.009812,27.467435,0.297423,3.516108,3.553119,1.258993,2.13829,10.373076,8.082868,0.186045,5457.273438,0.384184,48,98,65,86,94,100,100,91,100,100,100,85,100,97,100,100,99,11,9,100,100,20,97,97,98,100,89,5,259,1.1751841984861122,0.24477276639483378,-0.9936522428384378,-0.9083840078813749,-3.2822939954900643,0.45533131576775426,0.6963182117784984,1.2025706283714825,0.7958490896603059,-0.7096438974671171,88.52127546325795
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000401.jpg,28.776155,57.912981,0.095156,0.38699,0.017633,0.008972,0.0,7.009948,49,0.876541,5.953343,0.0,0.082379,0.006062,0.0,0.0,0.003828,87.320967,0.410382,2.678869,2.931809,1.209889,1.234208,-5.087145,1.892082,-6.52373,8737.460938,0.0,90,73,49,98,100,100,100,88,100,100,71,100,100,96,100,100,100,70,62,100,100,13,0,99,100,99,94,100,271,0.6927918229269293,0.12683640635089125,0.6768003942533173,0.05691680418464193,0.34705523253866327,-1.5689945794308056,0.7350102202722812,0.6742358449624731,0.7257431148082515,-0.19845111765778645,94.76673174327603
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000402.jpg,28.445993,6.475071,0.604224,0.282558,0.032009,0.218101,0.0,7.288952,49,0.842721,0.0,0.0,0.09076,0.0,0.0,0.0,0.007609,47.000159,0.290808,3.702128,3.680851,1.146702,2.293403,-0.149157,10.457363,2.466973,2931.973633,0.0,89,97,86,84,88,100,100,91,100,100,100,100,100,97,100,100,99,24,8,100,100,7,99,100,97,100,83,100,290,0.8968919989014977,-0.0844783163384771,-0.6681004072559883,0.41737404697804364,0.18649177428352487,0.2170925312721144,0.4740628162566737,0.84683937653795,0.08407748774576795,-0.6405488237560213,93.83085597773427
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000403.jpg,26.056913,71.310025,0.606061,0.48456,0.028385,0.023158,3.4e-05,7.395831,47,0.809883,0.0,0.0,0.066639,0.077521,0.0,0.0,0.005394,51.432279,0.254282,3.115253,3.565887,1.096154,2.836538,-7.088209,-1.92396,2.763359,-2050.642822,0.344069,76,67,86,99,92,100,100,92,100,100,100,100,99,89,100,100,99,28,4,100,100,5,100,98,100,100,64,7,272,0.46361243292617627,-0.35307973490872774,-1.0625099927665815,0.0963954927484281,-3.164732377931601,0.2413396850008227,-0.1988683265366076,0.5259980295516241,0.8345368368518906,0.06475665643562983,86.38502291421416
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000404.jpg,19.132971,117.648291,0.114187,0.289444,0.035839,0.156397,0.0,7.374688,50,0.872422,0.0,0.0,0.093124,0.094304,0.0,0.0,0.071096,38.137556,0.120339,5.052209,5.700621,1.859375,6.515625,-13.945224,15.69143,3.301176,-13342.75684,0.0,18,48,52,86,84,100,100,92,100,100,100,100,100,85,100,100,93,17,0,100,100,99,100,94,93,100,16,100,298,-0.2100355481948407,-0.3775288379039048,-1.7220271647396808,0.006781640211810762,0.28495208447042747,0.27597924566733917,-0.035521094365007694,-0.17139024141437506,0.3426590658647299,0.5266362880111548,88.94632243223968
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000405.jpg,16.990389,195.101959,0.037649,0.2566,0.032012,0.183165,0.000875,7.264185,40,0.948649,100.0,0.0,0.110945,0.086075,0.0,0.0,0.050648,219.649069,0.169532,4.28142,4.51767,1.750913,4.155317,-19.218694,15.799739,1.44729,6179.003418,0.00023,9,26,37,76,88,100,92,91,99,100,0,100,100,87,100,100,95,100,1,100,100,97,100,89,93,100,90,100,328,-0.3591420887697617,-0.5187573143774539,-1.2640319285201542,0.029281319222024243,0.5941299420096343,-5.982520943238186,0.46918091274705936,-0.3440103155609795,0.8434820460184143,1.3646981065833594,81.8379107721555
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000406.jpg,27.639111,83.039982,0.227755,0.288899,0.018144,0.076856,0.0,7.055702,49,0.929361,0.38545,0.0,0.061337,0.123012,0.0,0.0,0.005505,105.151556,0.312081,3.375461,2.550995,1.519918,1.693005,11.344728,6.630792,-7.363807,-15039.00195,0.0,86,62,64,86,100,100,100,88,100,100,98,100,98,78,100,100,99,85,12,100,100,77,26,96,99,98,12,100,304,0.02500740420374009,0.2374678973638118,-0.3543778879481344,0.0294683124848163,0.378173915132367,0.15655412865585588,-0.4101748053015111,0.32729789457669034,0.5868693403023475,0.20097003630680285,92.87028176758865
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000407.jpg,20.496649,11.378418,0.348395,0.278107,0.021778,0.069735,0.0,7.034023,47,0.838471,0.107138,0.0,0.076418,0.134538,0.028912,0.0,0.135145,36.682855,0.143906,5.385062,8.077593,0.993533,5.961196,-34.906263,8.429362,15.507497,-11628.32031,0.0,28,94,73,83,98,100,100,88,100,100,99,100,100,75,97,100,86,16,0,100,100,2,100,67,98,93,21,100,283,0.8461202120051933,0.3053221384229181,-0.7713826585470571,0.4458573588852752,0.31799343959130316,0.24685948351681677,-1.16000263656352,0.22816644311314987,0.41380281803707936,-0.7065657737561816,91.11224182767631
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000408.jpg,23.511131,96.412516,0.307622,0.216448,0.015859,0.187173,0.0,6.848477,47,0.902911,0.0,0.0,0.076156,0.007515,0.0,0.0,0.002385,103.997927,0.311563,2.82666,2.078137,1.733601,1.478347,12.498765,15.233637,14.169495,-4610.272949,0.296033,55,56,70,58,100,100,100,86,100,100,100,100,100,96,100,100,100,85,12,100,100,97,4,95,93,94,52,11,262,-0.0030120761904820497,0.5450937095123005,-0.5617716195146024,-0.19450976645336132,-3.06857449712672,0.1508181767787679,0.7890941390958034,0.12167662185614,0.3912379601685658,0.28383897037836986,88.13499064808478
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000409.jpg,28.355955,114.695636,0.0,0.321706,0.034771,0.154601,0.0,7.391873,18,0.908573,0.0,0.0,0.071542,0.110981,0.0,0.0,0.02306,58.258634,0.217002,3.587546,3.803191,1.333276,3.296155,-28.886902,7.641631,4.10817,-1992.988403,0.0,89,49,0,92,85,100,100,92,93,100,100,100,99,82,100,100,98,36,2,100,100,34,100,77,98,99,65,100,285,-0.2348128183736209,-0.45229190106196887,-1.0736656287597783,0.09427013594114599,0.3544899072256176,0.3095484111468234,-0.4231573614400875,0.15320337712820703,0.3967964869878645,0.5877139241931825,90.3227098575131
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000410.jpg,20.060389,176.803525,0.68595,0.074013,0.001673,0.752934,0.0,5.29404,44,0.875945,10.109837,0.0,0.077217,0.085118,0.0,0.0,0.068988,32.599939,0.151413,3.127141,4.21637,1.848891,4.834079,-29.188137,17.944846,25.124516,-13169.53125,0.0,24,30,89,7,28,96,100,66,99,100,53,100,100,87,100,100,93,13,1,100,100,99,100,76,91,82,16,100,283,0.060464007929686134,-0.22010425836563158,-1.7311291228770165,0.1763255029341989,0.28843388975759293,-2.555357007888363,0.2664558277814572,-0.7518114125735667,-3.0028139657147963,1.8256645499524882,81.00994264765086
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000411.jpg,27.507284,112.145712,0.188345,0.28872,0.018506,0.081799,6.3e-05,7.089031,50,0.91026,0.0,0.0,0.063508,0.23205,0.0,0.0,0.093047,50.770066,0.211294,3.508564,4.479861,1.326552,3.411135,-6.45715,4.488905,13.507824,-14210.06543,0.0,85,50,61,85,100,100,99,89,100,100,100,100,99,37,100,100,91,28,2,100,100,32,100,99,99,95,14,100,288,0.07357877857850761,0.14575797867756005,-1.0971159074669246,0.21496451400967778,0.5851391961691756,0.5347028257484742,-3.681507112063822,-0.1213365869946106,0.8044274369229277,0.8416423187058596,87.8678499623141
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000412.jpg,26.101173,44.889069,0.665306,0.437447,0.039554,0.03703,0.0,7.632778,0,0.901001,0.0,0.0,0.105276,0.00676,0.0,0.0,0.02274,88.939067,0.246546,3.02186,3.29021,1.288113,2.779613,-15.489351,8.409428,-5.667124,-973.227783,0.0,77,79,88,99,80,100,100,95,77,100,100,100,100,96,100,100,98,72,3,100,100,25,100,93,98,99,69,100,281,-0.427664114294528,-0.6670952255971169,-0.6855361768158116,0.4415063512471934,0.2593324985837579,0.2290652430792938,0.6579538682215536,0.8005833999299236,0.3168061226314522,-0.5609892837711088,91.4561553914976
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000413.jpg,21.81967,9.013773,0.351111,0.142609,0.009158,0.351646,0.0,6.456703,48,0.90729,2.573105,0.0,0.031179,0.093152,0.0,0.0,0.059531,106.466534,0.410191,3.131359,2.111607,1.346277,1.092631,24.236508,8.74657,8.194743,-15087.625,0.0,39,95,73,24,90,100,100,81,100,100,87,100,75,86,100,100,94,86,62,100,100,37,0,83,98,98,12,100,256,1.0749368290171923,1.0070824029718684,0.8114922946209395,0.4026898747238263,0.24908196481551706,-0.5352657982463488,0.07421776835299025,0.39777154237698353,-0.7101072603706191,-0.4925735533290756,94.7865222305735
