Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,quality_score_0_100
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000493.jpg,26.854416,149.24245,0.534722,0.346576,0.023468,0.04442,0.0,7.28358,47,0.866049,0.0,0.0,0.074982,0.088275,0.006663,0.0,0.095889,68.419826,0.302088,2.495686,2.965462,1.235845,2.074454,-5.387803,0.332185,-3.976132,-13500.74707,0.0,81,38,83,95,96,100,100,91,100,100,100,100,100,87,99,100,90,48,10,100,100,16,94,99,100,100,15,100,279,1.3327489671958208,-0.7624416125917279,-0.42295156251231797,0.5103961840610313,0.5815377903352823,0.7094693205257709,0.7187643837277162,0.2314090451948116,-0.07980636528862048,-0.5570361636666421,-0.2822605464219079,1.1316684883421808,-0.4457593553711212,0.42009953445608,0.16913993141465355,-0.8260768897232622,89.26915801127309
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000494.jpg,26.032785,150.724512,0.24654,0.322558,0.015109,0.058497,0.0,6.890683,44,0.912954,0.0,0.0,0.08346,0.075973,0.0,0.0,0.002354,99.547579,0.209624,3.859052,3.18397,1.314014,3.468135,4.452368,8.962988,-4.576454,-2209.723389,0.0,76,37,66,92,100,100,100,86,99,100,100,100,100,89,100,100,100,81,2,100,100,30,100,99,98,99,64,100,304,1.488938412490993,-0.5767360414748344,0.19036053386640278,0.5526084296661544,0.5167032991251641,0.495382434078428,0.7659510946332706,0.477550834884482,-0.20126512715424527,-0.49540059759615923,-0.1729751053799464,1.0992346843300362,-0.20980482460598734,-0.035985033281936064,0.10721840483210082,-0.20919166388753363,91.32703828376238
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000495.jpg,26.796343,137.507485,0.600551,0.198395,0.00985,0.152199,0.0,6.633631,50,0.900124,0.0,0.0,0.05447,0.128193,0.0,0.0,0.008204,83.096956,0.328002,2.879518,2.650602,1.512167,1.536557,2.768059,11.004904,-0.529806,-13171.36035,0.0,81,41,86,49,92,100,100,83,100,100,100,100,97,77,100,100,99,66,16,100,100,75,7,100,96,100,16,100,272,0.5238754187867004,-0.23058355279048792,1.0175873482876006,0.032929800618399514,0.7498866469641959,0.2621954613618691,0.6148839457168149,-0.07910945928063377,-0.3862175785650678,-0.790136255028287,-0.3451332463436859,0.4787292389069707,0.4476673431054672,-0.12085389015286865,-0.035930943276981105,1.3387830385127284,89.32097431711276
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000496.jpg,25.642401,56.621305,0.287197,0.471698,0.038479,0.04961,0.0,7.459881,50,0.859921,0.0,0.0,0.106169,0.105023,0.0,0.0,0.022977,39.050589,0.135748,4.767664,7.766678,1.890471,5.535298,-2.520189,10.519285,2.994136,-15027.57715,0.404974,73,73,69,99,81,100,100,93,100,100,100,100,100,83,100,100,98,18,0,100,100,99,100,100,97,100,12,4,277,1.4046156773988192,-2.3390726426212574,-0.062242802089819825,0.9408295947324893,-0.7398711350453577,-1.7481509879237194,1.04837727622583,-1.3222530016055363,1.2606259353624292,1.1516777993946972,0.06148894086214999,1.6258957092524131,-0.38858522996634737,1.003578086799853,0.3994017853238642,0.9188052477524679,85.02248833238093
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000497.jpg,22.929033,18.422527,0.364082,0.436695,0.043542,0.084813,5.3e-05,7.543394,40,0.930005,0.0,0.0,0.063938,0.183948,0.0,0.0,0.010731,102.786561,0.202228,3.622079,3.602605,1.101771,3.843146,-2.304149,1.094873,-6.613134,-14822.1084,0.0,49,91,74,99,76,100,99,94,99,100,100,100,99,57,100,100,99,84,1,100,100,5,100,100,100,99,12,100,308,1.1229380103880824,-0.7101799635677314,-0.6194520391806051,1.0703824845349266,0.5097016233422295,0.018193466120283275,-1.0697118810835713,-2.0337287707574196,-0.5621138021970162,-0.4399876275226499,0.3421821691322954,-0.2912396383217821,-0.8205251487141912,1.000601505276826,0.07298307299322876,-0.28683756874980515,84.41588032734326
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000498.jpg,24.209787,45.318848,0.522491,0.188911,0.008763,0.189458,0.0,6.501094,34,0.896206,0.0,0.0,0.081174,0.008835,0.0,0.0,0.001218,66.072737,0.307588,2.700071,2.184327,1.445197,1.817579,3.842613,22.770359,-9.855685,-5357.775879,0.0,61,78,82,44,88,100,100,81,98,100,100,100,100,96,100,100,100,45,11,100,100,61,54,100,85,97,48,100,280,0.6456107016230366,-1.2190348683891332,1.3916209220029676,-0.5577380561357255,-0.0240067839152544,0.4053577182111037,-0.016317181141707358,0.1255917669231197,0.1651454174346485,0.2919500560997484,0.16944515831419532,0.03474417399967843,0.5172217002294326,-0.2537928370766287,-0.34697352585813585,0.16943206323137872,86.3815377347335
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000499.jpg,18.693367,75.90881,0.499023,0.301977,0.016168,0.045161,0.0,6.991248,47,0.894931,0.0,0.0,0.123212,0.162449,0.0,0.0,0.081343,41.113124,0.26675,5.717857,5.268419,1.424555,2.324274,-13.058282,-4.427609,0.464932,-14208.05566,0.0,16,65,81,88,100,100,100,87,100,100,100,100,100,65,100,100,92,19,5,100,100,56,99,95,99,100,14,100,280,0.7974763026405912,-2.1769648537765316,-0.7675896934121722,0.16465202534302234,0.6408104633597475,-0.9320846294754511,-0.15020906674284537,-0.9939375473089168,-0.8819525361437516,-0.8446154818457248,0.008611097304366459,-0.241375516793279,-0.23414236425545903,-0.7568266836228599,0.02077612305720977,-0.4313769763314059,77.42273950914272
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/0004_01.jpg,27.042452,49.791616,0.718364,0.220247,0.018193,0.18359,0.0,6.977287,47,0.840269,0.0,0.0,0.035549,0.120238,0.0,0.0,0.003728,49.795207,0.370459,3.182355,3.061506,0.957876,1.743549,4.395227,-1.897615,9.020746,-15724.14648,0.0,83,76,91,60,100,100,100,87,100,100,100,100,83,79,100,100,100,27,34,100,100,1,36,99,100,98,10,100,275,1.0138528266948414,-0.011381590081125888,0.7159165744643047,-0.075365750283562,1.2974029702878227,0.5292851133584199,-0.14940164996862113,-0.8112849127607838,0.06364121919667258,-0.06334822623391366,0.1492535831873184,0.48352049425128246,0.18734656032573857,0.044739754217437616,0.1964652751515332,-0.9867803365595372,90.92952501747318
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000500.jpg,26.111441,5.586449,0.230104,0.31813,0.021131,0.037899,0.0,7.18388,50,0.918637,0.0,0.0,0.089693,0.007409,0.047371,0.0,0.108739,72.067657,0.289644,2.693507,3.312869,1.39286,2.059655,-15.560482,5.957841,12.473647,-8504.956055,0.0,77,97,64,91,98,100,100,90,100,100,100,100,100,96,95,100,89,53,8,100,100,48,93,93,99,95,33,100,281,1.545596527398908,-1.5040528175671424,-0.29653702224169226,-0.25868041250880647,0.4211139256774982,0.9904520364024401,-0.3470573444708781,0.015427554511417304,0.4118381174723252,0.9765446131170745,0.6459898448856384,0.6275299241969605,-0.2557266969003641,0.08277210376831588,0.1571799981781438,-0.1645738268640619,87.95343680053148
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000501.jpg,22.838072,7.495459,0.458478,0.204701,0.012543,0.204441,0.0,6.735461,46,0.909752,0.0,0.0,0.052543,0.109073,0.0,0.0,0.003815,75.255366,0.386072,3.733002,3.932984,1.150804,1.449431,4.659358,-0.093789,0.698523,-16327.21191,0.227985,48,96,79,52,98,100,100,84,100,100,100,100,96,82,100,100,100,57,44,100,100,8,3,99,100,100,9,20,289,0.08541109681649255,0.661772227756158,0.6451171010449134,-0.6080303433913307,0.3045176079618238,-1.6733899289135943,0.21535053924125308,-1.7631538450645032,1.3308592528459657,1.3719318042783675,0.28860090137546074,0.5067340412280571,0.2601687243430487,-0.2867334975675077,0.21068378635379562,-0.34681720788752335,88.08726188740492
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000502.jpg,21.41708,16.759711,0.649691,0.348515,0.064288,0.188621,0.0,7.478702,49,0.876605,0.0,0.0,0.091441,0.022928,0.0,0.0,0.112307,79.135944,0.136297,5.429945,4.54394,1.31151,6.051354,3.279723,7.144824,-4.028851,11103.80859,0.0,35,92,88,95,60,100,100,93,100,100,100,100,100,95,100,100,89,61,0,100,100,29,100,100,98,100,96,100,263,0.8183094989281635,-1.6206939809414291,-0.46786640264400414,0.2899500722490594,-1.289078876262701,0.6539808812828728,-0.7266675134183522,-0.4647923494242043,0.4034434147861473,0.4960309365055414,0.031094872747164944,-0.6600399475482427,-0.9244155245141636,0.9603054441526727,-0.7042002860592872,-0.5594007735456709,81.03840991623912
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000503.jpg,23.21279,49.2433,0.007716,0.475957,0.068589,0.094996,0.000739,7.624935,37,0.943052,0.0,0.0,0.083888,0.074527,0.0,0.0,0.004281,128.128917,0.208638,3.700303,3.544172,1.316593,3.487571,1.266437,11.929649,1.951317,8749.618164,0.0,52,77,23,99,58,100,93,95,98,100,100,100,100,89,100,100,100,95,2,100,100,30,100,100,96,100,94,100,313,1.1345662958297034,-0.8304682586019986,-0.2930119332484874,1.2224119859499174,-1.3141151880246964,0.8824330022771475,-0.5459211786331647,-0.5896309744705404,0.29911517685416356,0.0616334169270359,0.003945581477564124,-0.3071289392323156,-0.60254250667384,1.1643537605561782,-0.4790909916983572,0.07622047567778788,86.31322423343019
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000504.jpg,25.813482,92.635172,0.48393,0.411985,0.028687,0.031155,0.0,7.413066,48,0.903256,0.0,0.0,0.059027,0.12623,0.0,0.0,0.040151,79.192313,0.240432,2.943478,3.057174,1.327698,2.845067,1.68499,8.761015,-3.880026,-14553.96387,0.0,75,58,80,99,91,100,100,93,100,100,100,100,98,77,100,100,96,61,3,100,100,33,100,100,98,100,13,100,277,1.6036243929022764,-1.0274465756618603,-0.41611823454103924,0.8411283680912756,0.5800857559823305,0.46270286786125325,0.13046866880406083,-0.45534863593015235,-0.27049855954367547,-0.4076824620680038,-0.025153373552866804,0.733813090703868,-0.5290034352384978,0.5435375818151812,0.19965448748964135,-0.1741310534329445,88.50185790337049
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000505.jpg,28.148609,210.196732,0.31702,0.168015,0.008889,0.295604,0.0,6.516402,-33,0.933059,0.0,0.0,0.105737,0.082506,0.0,0.0,0.000568,85.439453,0.350456,2.408012,2.266364,1.244607,1.619489,7.455325,0.211529,-6.46598,-10327.52637,0.0,88,23,71,35,89,100,100,81,20,100,100,100,100,88,100,100,100,68,24,100,100,17,14,98,100,99,26,100,277,-0.24502159322912984,1.2433271985600047,1.602225791699622,0.43129590458439815,-0.18700103401510226,-0.05926573032472994,0.8053391149770633,1.343803912218912,-2.2795267867094196,-0.01904493313438803,0.5299254698163229,1.0726347385394865,0.816282845255992,0.7943184725084493,0.23190394425476676,-0.39800744759136114,93.0299222090884
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000506.jpg,27.577713,163.28856,0.291429,0.424147,0.024379,0.030033,0.0,7.248514,41,0.915356,0.0,0.0,0.08426,0.144682,0.0,0.0,0.012233,76.47114,0.20589,2.925677,3.256636,1.355508,3.522744,-8.959599,12.501991,8.33194,-12646.39551,0.0,85,34,69,99,96,100,100,91,99,100,100,100,100,72,100,100,99,58,2,100,100,39,100,98,95,98,18,100,271,1.646785743865259,-0.9131700062285057,-0.2095700989100266,1.1166155686272028,0.9134093722382969,0.32134635229100633,0.6612085503418444,-0.267488226905748,-0.5872587757256061,-1.012324018377774,-0.24603746103783872,1.1729643889766557,-0.40279949893555766,0.4867091881327478,0.3443480967319083,0.012029432300431981,90.01831014416382
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000507.jpg,18.39389,99.221421,0.0,0.249055,0.04072,0.100397,0.0,7.09315,43,0.889591,0.0,0.0,0.093869,0.053336,0.524138,0.000358,0.290139,88.766054,0.262488,2.917816,2.429576,1.318155,2.491542,14.280258,3.092032,3.690936,4081.278564,0.0,15,55,0,73,79,100,100,89,99,100,100,100,100,92,48,100,71,72,5,100,100,31,100,94,100,100,86,100,294,-0.9173521682245565,-1.5911249765716597,-2.055656149223556,-1.6344149040858484,-0.8769764065284636,0.5129854600190606,0.487615718300405,0.399102796424125,0.159499256488218,-0.9456263234827036,0.9222735958282173,-0.029026066335103805,-0.8431977064782853,0.604323389509103,-0.19013546566779657,-0.3855420335841366,73.05122203424884
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000508.jpg,24.580881,214.12251,0.275952,0.52756,0.058941,0.038621,9.3e-05,7.710795,46,0.921401,0.597516,0.0,0.091501,0.079779,0.0,0.0,0.04411,96.249693,0.41951,3.765729,3.422444,1.155939,1.23503,2.856275,11.760641,3.000126,-14737.05469,0.0,65,22,68,99,64,100,99,96,100,100,97,100,100,88,100,100,96,79,70,100,100,8,0,100,96,100,12,100,275,0.5600879302967086,1.5706657688218555,-0.574680017435602,1.1001112782443376,-0.7163789800598794,0.8215954006927161,0.4985712402048958,0.09700265276863786,0.3716982666215472,-0.8768196142137127,-1.1696341493556164,-0.17739728144545086,-0.9752287699976393,0.8994159765674612,-0.5654629194248176,0.0648827109711958,91.43984212697285
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000509.jpg,19.636717,130.434739,0.274714,0.147639,0.005215,0.211295,0.0,5.906496,42,0.880271,0.0,0.0,0.064402,0.148219,0.0,0.0,0.013195,26.961421,0.177318,2.349632,6.4326,1.690452,4.019978,-15.653024,16.326988,18.948828,-12089.41895,0.0,22,44,68,26,68,100,100,74,99,100,100,100,99,70,100,100,99,10,1,100,100,95,100,93,92,89,19,100,265,-0.5540406945181185,-2.8139605379039465,1.7343545910917542,-0.2272851360117227,-0.45351119710774557,-0.8784527127559917,0.311574033786199,-0.6803713569480981,-0.9412092124779071,-1.696551088541906,-0.3685427047377019,-0.5493156553688837,0.6201258667582855,0.1038920824460409,-0.7040953130390826,0.5217737977405786,74.02026667117154
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000510.jpg,25.133316,74.36642,0.298776,0.450623,0.033722,0.040515,0.0,7.429896,36,0.924744,0.0,0.0,0.088756,0.0,0.028786,0.0,0.076411,64.892903,0.228876,3.695913,3.27486,1.904966,2.464222,8.823807,8.177509,2.35279,-4314.540527,0.0,69,65,70,99,86,100,100,93,98,100,100,100,100,97,97,100,92,44,2,100,100,99,100,98,98,100,53,100,294,1.7143317809582526,-2.2239405571048585,-0.409731635548469,0.4214888956930352,-0.4537894190897158,0.6863860456391978,0.3036621293794137,0.5666053515128653,0.10053287162677425,0.3211446908470262,0.04777696630553474,0.5510823918478039,-0.38960135064365753,0.21808535081401573,-0.09916412568629512,0.8144148717203248,85.86524075473213
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000511.jpg,23.291204,26.948581,0.649324,0.162605,0.048842,0.586568,0.0,6.427843,47,0.726958,0.0,0.0,0.062804,0.019409,0.0,0.0,0.028732,25.056425,0.224008,4.196644,4.796165,1.470306,3.038632,3.090156,1.973536,2.403308,2037.272461,0.0,53,87,88,32,72,100,100,80,100,100,100,100,99,95,100,100,97,10,2,100,100,67,100,100,100,100,80,100,285,0.33187300567855266,-2.5672981071438032,1.755027478721485,-0.6275625954245784,-0.5400529131353455,0.361723981366125,-0.2559034487422978,-0.24228745096619542,0.19150001677364345,0.0909201910887888,0.21292765515291365,-0.21357876687002314,0.5315850950200516,0.4148145869995068,-0.5852482004611844,-0.2919516934725675,80.63129185392478
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000512.jpg,28.381416,25.708694,0.017857,0.229203,0.034932,0.302632,0.0,7.195066,37,0.914676,0.0,0.0,0.062627,0.007678,0.010506,0.0,0.026098,100.242256,0.368392,2.319949,4.021246,1.126849,1.595008,-33.017496,-2.233562,-2.945993,14290.54199,0.0,89,88,30,64,85,100,100,90,98,100,100,100,99,96,99,100,97,82,33,100,100,6,11,70,100,100,98,100,268,0.9530606389538357,0.7763964552250108,0.6147583249496325,-0.19451735467543438,0.3027158863277569,1.2895769338609389,-0.37484708795844573,-0.21075289321216126,0.6490923664406262,0.821527400146057,0.19786763557249337,0.19327513535154922,-0.0967712475393577,0.4937180984052775,-0.14050995605938385,-0.1648004194984859,93.93571935414079
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000513.jpg,26.899611,157.048644,0.757716,0.276172,0.017229,0.071569,1.9e-05,7.035862,47,0.88066,0.0,0.0,0.070253,0.112099,0.090186,0.0,0.108317,67.394363,0.290778,2.928579,4.013788,1.281439,2.158666,-3.507493,1.238112,3.596441,-15389.08984,0.0,82,36,92,82,100,100,100,88,100,100,100,100,99,81,91,100,89,47,8,100,100,23,97,100,100,100,11,100,261,0.9693188183846386,-0.9364979271365155,-0.29877246539115987,0.14878950682324554,0.9227301142643561,0.5813862152611423,0.8179740787201865,0.10798304140839625,-0.2727087031112023,-0.903200684682977,-0.02088341534558528,1.2743423199763377,-0.2182810964597452,0.38976348864179716,0.32824692373882,-0.5987642726513097,87.69223331462469
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000514.jpg,25.236921,182.301118,0.326905,0.418623,0.047542,0.095358,0.000123,7.690446,47,0.961661,0.0,0.0,0.089775,0.100728,0.0,0.0,0.010422,237.23907,0.217476,5.938124,5.908433,1.71505,2.883967,-6.391032,17.971703,9.057591,-15410.9707,0.0,70,29,72,99,73,100,99,96,100,100,100,100,100,84,100,100,99,100,2,100,100,96,100,99,90,98,11,100,348,1.6049324323055496,-1.1735359760680175,-0.4057367330318973,1.3463523644343562,-0.6864665101483911,0.5124301706555572,0.7310855381026561,0.37127442288021895,-0.3049562376142667,-0.817996135268421,-0.5657239885498002,0.5286965485998804,-0.5767979919037713,0.7937927903348885,-0.18027844487998312,1.7292569390901122,88.38738385531168
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000515.jpg,29.865036,63.905577,0.608163,0.179119,0.006452,0.199791,0.0,6.334391,47,0.908756,0.0,0.0,0.0566,0.05419,0.0,0.0,0.005176,84.099274,0.304345,2.380615,3.130509,1.365393,1.932657,2.611919,4.386408,7.958698,-9354.735352,0.0,93,70,86,40,77,100,100,79,100,100,100,100,97,92,100,100,99,67,10,100,100,41,79,100,99,98,30,100,289,0.4931850336278443,-0.8463115104260027,1.937159947431686,-0.2613329724810815,0.16938230386509226,1.034563201429795,0.0831509157410493,-0.06674313952980249,0.22331861566800895,-0.04168113942981339,0.14733337174555947,0.6002709252099343,0.4360468714338724,0.8535339134172463,-0.2717285581256402,0.22237574838989996,89.52623093583152
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000516.jpg,28.49383,24.431303,0.321402,0.454001,0.030885,0.017373,0.0,7.453175,46,0.912127,0.0,0.0,0.103699,0.0,0.0,0.0,0.006399,79.335791,0.253444,3.164816,3.126989,1.529388,2.432757,1.474519,5.647551,4.821454,8549.969727,0.0,89,88,71,99,89,100,100,93,100,100,100,100,100,97,100,100,99,61,4,100,100,78,100,100,99,99,94,100,285,2.193846586839864,-1.6690241871603668,0.09133113751709454,0.5324205544902216,0.004523396534453287,1.0777632245582722,-0.18171050174775827,0.17541123247608495,0.38728077176980547,0.9002958235815621,0.37287029363537466,0.6967062308112513,-0.3261965775862735,0.3986822693025854,0.06067327182252639,0.6779208667163702,91.0149051961595
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000517.jpg,21.254383,9.921929,0.235352,0.251704,0.025172,0.189623,0.0,7.19246,50,0.878999,0.0,0.0,0.091686,0.135242,0.0,0.0,0.008016,37.985956,0.342567,3.611086,2.748737,1.344501,1.595672,12.34283,15.760809,12.346499,-14178.14258,0.0,34,95,65,74,95,100,100,90,100,100,100,100,100,75,100,100,99,17,21,100,100,36,11,95,93,95,14,100,267,0.9011815743301019,-0.8346127196574347,-0.16217354111617244,-0.11014436515606967,0.5762515804449425,-0.30140834844512876,-0.7251294797517279,-1.197123163003732,-0.12758115695679764,0.18374568329774446,0.16291427091456062,-0.7071742719947381,-0.10925964116141344,-0.6874359698653263,-0.13594998458925053,-0.45658425662121754,83.33201722031251
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000518.jpg,25.661013,122.656457,0.085556,0.208951,0.025108,0.245113,0.000391,7.004074,42,0.934908,0.0,0.0,0.072793,0.086527,0.0,0.0,0.032953,81.12185,0.326162,3.589263,2.025758,1.258212,1.817417,24.947576,14.875707,-6.929572,-10218.86035,0.0,74,47,48,54,95,100,96,88,99,100,100,100,99,87,100,100,97,64,16,100,100,19,54,82,93,99,26,100,286,0.7822795770922414,-0.10401932417865523,0.5014517880344821,0.0924092390085951,0.49703846724494877,0.573759592436855,0.49211774156137256,0.027442444685712494,0.005583435091082699,-0.5220854037282776,-0.17420773868826378,0.6548417560704002,0.4096862436420139,0.024904387259624718,0.062091798128477066,-0.3998873475973469,90.07822322940505
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000519.jpg,23.960009,81.34381,0.315102,0.292545,0.019026,0.06607,0.0,7.10825,50,0.982542,0.0,0.0,0.082556,0.140246,0.0,0.0,0.013358,333.50049,0.210395,2.889231,3.324762,1.600037,3.157333,-12.143237,14.525715,1.588916,-15368.14648,0.0,59,62,71,86,99,100,100,89,100,100,100,100,100,73,100,100,99,100,2,100,100,88,100,96,94,100,11,100,333,1.4957443705528817,-1.2588693472110493,-0.21305726611451903,0.5001663269210637,0.6360676893187142,-0.05870871142926561,0.08187452349324864,-0.2999606935002954,-0.6164795117108121,-0.36294102144389034,0.16558371165675614,0.45284845291062786,-0.08139908115912303,-0.2795140726894909,0.22776728838025376,1.487964410184316,87.1451499283142
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000520.jpg,18.815023,177.04258,0.353798,0.352718,0.063702,0.020754,0.004584,7.427992,47,0.843053,0.0,0.0,0.059854,0.07127,0.97116,0.0,0.228542,38.671601,0.270088,6.235726,7.80118,0.931024,2.793072,-7.648642,0.22122,9.078888,-7199.293945,0.0,17,30,73,95,61,100,69,93,100,100,100,100,98,90,3,100,77,17,5,100,100,1,100,98,100,98,39,100,267,-1.8641690949090903,-1.857696712862948,-3.4834888516526368,-0.4727603446891851,-2.254058050398996,1.5896337283682451,0.9501302506655857,-0.11940316218919844,0.924537554579658,-2.553550807924077,1.7249558544423595,0.47591878661588816,-0.12024307976128293,1.2645574815253895,0.18322792273048752,-1.5607967932687556,68.99289208314833
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000521.jpg,25.398417,66.95899,0.186523,0.283089,0.014453,0.059586,0.0,6.930595,43,0.895115,0.0,0.0,0.087027,0.073639,0.0,0.0,0.023601,104.899681,0.421628,2.133202,2.523789,1.065206,1.312486,-17.850286,1.357004,5.915238,-16427.19922,0.0,72,69,60,84,99,100,100,87,99,100,100,100,100,89,100,100,98,85,72,100,100,3,1,91,100,99,9,100,268,0.8620609247618531,1.5869638307416252,0.04126673457968482,-0.08660569146092163,0.757010711323463,0.7730339168049318,-0.08526238473358641,-0.20038322103598644,0.36026100961439267,0.38880865803142317,-0.09950271916565905,0.10958681116041707,-0.2354853587487763,-0.4377862492196732,-0.06741436632169934,-0.14854000076806897,94.32466791061668
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000522.jpg,25.697454,83.933955,0.44043,0.302786,0.056253,0.184642,0.003093,7.588713,34,0.88219,2.355163,0.0,0.063912,0.157782,0.0,0.0,0.072458,75.58011,0.299687,3.541881,3.142213,1.278476,2.069285,16.250958,9.542335,3.538691,-15113.61035,0.0,74,61,78,89,66,100,76,95,98,100,88,100,99,67,100,100,93,57,9,100,100,23,94,92,97,100,12,100,297,0.458551686010581,-0.9317939884772616,-0.706115963154228,2.040227107442903,-0.33442492071096824,0.8121015660451165,-0.8445387192588338,-1.1675948479321476,0.23179973798301629,-1.1922897954443001,0.054296297868348366,0.46495615180296646,0.5166544645319618,1.3158134510854151,0.347049236302969,-0.19576009520845464,84.97843912809422
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000523.jpg,25.026402,92.499813,0.38966,0.266769,0.013428,0.05875,0.0,6.88248,47,0.87678,0.0,0.0,0.110384,0.109438,0.085059,0.0,0.144245,42.116722,0.167432,2.731137,6.103497,2.008992,4.004317,-1.230672,6.238225,-2.655625,-14505.78418,0.0,69,58,75,79,99,100,100,86,100,100,100,100,100,82,91,100,86,20,1,100,100,100,100,100,99,100,13,100,277,0.9999761846508085,-2.6136600318995074,-0.2467160704516587,-0.1891464475069233,0.5725190416225178,0.2609106031828862,0.4935941470939289,0.13735830623284803,-0.3711459831352242,-0.4139678868290534,0.25545425867150107,0.8559346615544344,0.058356493542147045,-0.10264293517194016,0.22002100939035305,0.6863896517590181,82.082989252589
C:/Users/Eddy/Downloads/images_for_ofiq_2026/all_datasets/training/000524.jpg,22.090321,9.945269,0.368366,0.297781,0.053171,0.321941,0.0,7.215392,39,0.907246,0.0,0.0,0.072477,0.106065,0.0,0.0,0.002729,100.600174,0.170751,3.194467,5.024518,1.622243,4.234229,-23.370015,19.134215,0.873174,-14178.29981,0.0,41,95,74,88,68,100,100,90,99,100,100,100,99,83,100,100,100,82,1,100,100,90,100,84,89,100,14,100,273,1.1878396175737322,-1.909663570786997,0.09010242006639706,0.5129922189117628,-0.8170088103453179,0.2113573052924487,-0.7704743685079128,-0.6732521607887879,-0.09438713695235948,0.3544281305558053,0.27817582289646225,-0.607153126451586,-0.46851719063467345,0.4768750561000684,-0.4583658632943364,1.2619232381320964,82.63770148087231
