Filename,UnifiedQualityScore,BackgroundUniformity,IlluminationUniformity,LuminanceMean,LuminanceVariance,UnderExposurePrevention,OverExposurePrevention,DynamicRange,Sharpness,CompressionArtifacts,NaturalColour,SingleFacePresent,EyesOpen,MouthClosed,EyesVisible,MouthOcclusionPrevention,FaceOcclusionPrevention,InterEyeDistance,HeadSize,LeftwardCropOfTheFaceImage,RightwardCropOfTheFaceImage,MarginAboveOfTheFaceImage,MarginBelowOfTheFaceImage,HeadPoseYaw,HeadPosePitch,HeadPoseRoll,ExpressionNeutrality,NoHeadCoverings,UnifiedQualityScore.scalar,BackgroundUniformity.scalar,IlluminationUniformity.scalar,LuminanceMean.scalar,LuminanceVariance.scalar,UnderExposurePrevention.scalar,OverExposurePrevention.scalar,DynamicRange.scalar,Sharpness.scalar,CompressionArtifacts.scalar,NaturalColour.scalar,SingleFacePresent.scalar,EyesOpen.scalar,MouthClosed.scalar,EyesVisible.scalar,MouthOcclusionPrevention.scalar,FaceOcclusionPrevention.scalar,InterEyeDistance.scalar,HeadSize.scalar,LeftwardCropOfTheFaceImage.scalar,RightwardCropOfTheFaceImage.scalar,MarginAboveOfTheFaceImage.scalar,MarginBelowOfTheFaceImage.scalar,HeadPoseYaw.scalar,HeadPosePitch.scalar,HeadPoseRoll.scalar,ExpressionNeutrality.scalar,NoHeadCoverings.scalar,assessment_time_in_ms,brightness_group_pc1,brightness_group_pc2,occlusion_group_pc1,occlusion_group_pc2,margin_group_pc1,margin_group_pc2,brightness_group_pc1_scaled,brightness_group_pc2_scaled,occlusion_group_pc1_scaled,occlusion_group_pc2_scaled,margin_group_pc1_scaled,margin_group_pc2_scaled
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02263.png,27.662792,96.776675,0.393021,0.142079,0.008766,0.396395,0.0,6.379683,3,0.984264,0.0,0.0,0.063256,0.125856,0.0,0.0,0.013676,251.260349,0.443373,2.55815,2.554134,1.079272,1.176186,7.677421,5.789148,-1.001269,-4108.741699,0.0,86,56,76,24,88,100,100,80,81,100,100,100,99,77,100,100,99,100,93,100,100,4,0,98,99,100,54,100,314,43.99508091421172,-4.107835781309784,-8.183195394869232,-1.9743167803400112,-20.328128781196224,4.6664618485564295,0.7056017152207066,0.14144246319577214,0.0025852809452147213,0.03261606275461322,0.05481136074431783,0.32435406527073457
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02264.png,25.074068,111.42236,0.704152,0.322732,0.028416,0.088551,0.0,7.337898,33,0.994723,0.0,0.0,0.060835,0.003207,0.0,0.048882,0.029741,273.809502,0.430588,2.476919,2.473061,1.118029,1.204205,-18.805573,-3.495124,-0.72057,-15398.2207,0.0,69,51,90,92,92,100,100,92,98,100,100,100,98,96,100,95,97,100,81,100,100,6,0,90,100,100,11,100,284,-25.144578004843705,-2.7621656074899694,-7.62792027935265,3.357571247327104,-8.49758578529974,1.8339503029501742,0.07203593799352856,0.15613386374251043,0.007739391437818918,0.08133777263656844,0.1496468428746494,0.2935144737330224
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02265.png,21.914822,59.6751,0.462891,0.11856,0.0063,0.445731,0.0,6.133163,48,0.987309,0.0,0.0,0.066005,0.072755,0.0,0.0,0.03025,256.342226,0.510768,2.683663,2.692209,0.929207,1.028628,-24.094196,3.00734,0.537911,-13812.68359,0.295077,40,72,79,16,76,100,100,77,100,100,100,100,99,89,100,100,97,100,46,100,100,1,0,83,100,100,15,11,299,53.31915196639995,7.2528125901106835,-7.626935622776015,-1.4599506100191544,21.878140906961598,-16.13509279443111,0.7910434488864324,0.26547273371994917,0.007748531103277417,0.03731623635042486,0.39314341669370223,0.09787257059360358
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02266.png,22.157022,99.75519,0.668685,0.222847,0.013095,0.111374,1.9e-05,6.76862,50,0.984725,0.0,0.0,0.074886,0.142136,0.0,0.0,0.006985,254.810272,0.432903,2.533577,2.513814,1.117977,1.194767,6.830006,7.065078,0.848286,-14834.08203,0.0,42,55,89,61,98,100,100,85,100,100,100,100,100,72,100,100,99,100,83,100,100,6,0,99,98,100,12,100,296,6.07188560912978,-11.142404481462298,-8.183195394869232,-1.9743167803400112,-10.342265298592125,2.604729440223926,0.35809003980831416,0.06464231672739475,0.0025852809452147213,0.03261606275461322,0.13485960351634538,0.3019065008709824
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02267.png,21.785341,300.884062,0.256378,0.188265,0.047199,0.518669,0.0,6.766492,49,0.978379,0.0,0.0,0.054074,0.141141,0.0,0.004132,0.059943,228.384385,0.477867,2.975824,2.946979,0.993182,1.099448,-24.385611,-3.429812,-2.29496,-9281.205078,0.0,39,10,66,44,73,100,100,85,100,100,100,100,97,73,100,100,94,100,73,100,100,2,0,83,100,100,30,100,309,24.613872353382646,12.379291964237668,-6.792545964636195,-0.6884013545378691,-2.6437995644145316,-4.833492802217339,0.5280007455685487,0.3214412491445739,0.015493406340371399,0.04436649674414231,0.19657170834685112,0.2209212226010871
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02268.png,22.711399,192.497571,0.509516,0.207399,0.006577,0.062256,0.0,6.344807,-32,0.994311,0.0,0.0,0.072554,0.016524,0.335493,0.0,0.091713,258.494322,0.45009,2.526167,2.534099,1.066482,1.157709,12.709552,0.64313,-0.911284,-1792.750977,0.430778,47,26,82,54,78,100,100,79,22,100,100,100,99,96,66,100,91,100,100,100,100,3,0,95,100,100,66,3,292,15.610754247842342,8.328917330470736,26.700321141600625,-2.4420673410226716,-27.16574003579066,6.468107189996432,0.4455000851779225,0.2772211443471957,0.3263770259296563,0.028341853131971594,0.0,0.34396987460857065
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02269.png,27.665995,137.197867,0.196735,0.08627,0.004935,0.653022,0.0,5.780758,36,0.99736,0.0,0.0,0.084077,0.140478,0.0,0.0,0.004398,248.167734,0.41068,2.578757,2.566612,1.168928,1.268918,5.516839,1.995124,0.57295,-16830.1543,0.0,86,42,61,9,66,99,100,72,98,100,100,100,100,73,100,100,100,100,63,100,100,9,0,99,100,100,9,100,306,61.89892886423631,16.740390050155373,-8.461325280915837,-2.231499865500439,9.248228708544987,-2.414817015459207,0.8696647944889245,0.36905368795040694,3.655866183407963e-06,0.030265975956707408,0.29190006607014685,0.24725508642645425
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02270.png,22.912277,111.722926,0.433333,0.239849,0.033925,0.279618,0.0,7.171528,-3,0.886439,0.788661,0.0,0.0729,0.003086,0.0,0.0,0.024001,268.052345,0.447584,2.801986,2.788537,1.057099,1.179408,-33.681198,-2.721825,-0.311373,8422.878906,0.0,49,50,78,69,86,100,100,90,73,100,96,100,99,96,100,100,98,100,98,100,100,3,0,69,100,100,94,100,294,-1.801641546418704,1.3741115909716175,-7.905065508822624,-1.7171336951795828,-25.32106052249827,5.69732805272268,0.28594045981596156,0.2012918127534814,0.005166906024246062,0.03496614955251904,0.01478723935830406,0.33557784747061065
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02271.png,26.446501,104.40519,0.008651,0.229367,0.017292,0.193494,0.0,6.97525,-8,0.994151,0.0,0.0,0.078045,0.00442,0.0,0.0,0.007663,263.084923,0.441908,2.490883,2.518298,1.079604,1.185794,-13.944998,0.731478,0.769734,1496.053711,0.282997,79,53,24,64,100,100,100,87,65,100,100,100,100,96,100,100,99,100,92,100,100,4,0,94,100,100,79,12,281,2.597476032358696,-12.928143294309784,-8.183195394869232,-1.9743167803400112,-19.40578902455003,4.281072279919554,0.32625206087802133,0.045146451632214174,0.0025852809452147213,0.03261606275461322,0.06220498042346986,0.3201580517017546
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02272.png,26.857738,55.048299,0.675781,0.151599,0.006904,0.295153,0.0,6.33891,50,0.973052,9.92188,0.0,0.047813,0.10988,0.0,0.0,0.00452,261.334206,0.489539,2.476744,2.492248,0.971497,1.07124,9.162174,9.060292,1.04074,-14790.80762,0.0,82,74,89,28,80,100,100,79,100,100,54,100,94,82,100,100,100,100,62,100,100,1,0,97,98,100,12,100,277,40.88859289571008,4.210037625793073,-8.461325280915837,-2.231499865500439,7.120704800622507,-9.968859696241097,0.6771352095037328,0.23225313307480405,3.655866183407963e-06,0.030265975956707408,0.2748455018272698,0.1650087876972834
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02273.png,23.056225,185.890431,0.65097,0.036492,0.001865,0.936113,0.0,4.423004,-8,0.980123,0.0,0.0,0.099721,0.013188,0.0,0.0,0.003412,261.435878,0.370246,2.515046,2.515046,1.308252,1.392655,13.632231,18.896007,-4.181716,-337.990997,0.0,51,28,88,4,31,30,100,55,65,100,100,100,100,96,100,100,100,100,34,100,100,29,2,94,90,99,72,100,304,72.7581901008786,51.531841626891975,-8.461325280915837,-2.231499865500439,43.74645167127007,4.771029689044127,0.9691743436112451,0.7488905608041613,3.655866183407963e-06,0.030265975956707408,0.5684432144653226,0.3254925705995561
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02274.png,25.472977,42.481501,0.557392,0.239849,0.012707,0.07931,1.7e-05,6.75311,35,0.985817,0.0,0.0,0.088191,0.10093,0.0,0.0,0.005186,249.224277,0.43637,2.58412,2.588196,1.100098,1.1942,10.122835,-5.911163,-0.183216,-2772.52417,0.0,72,80,84,69,98,100,100,84,98,100,100,100,100,84,100,100,99,100,86,100,100,5,0,97,99,100,61,100,300,-1.559554083984992,-10.469218357458255,-8.183195394869232,-1.9743167803400112,-13.49051752660179,2.864816507116426,0.28815884407894055,0.0719918494603495,0.0025852809452147213,0.03261606275461322,0.10962272148863565,0.3047382559328985
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02275.png,21.361223,95.479477,0.334961,0.183141,0.017861,0.284781,0.0,6.514819,-27,0.994498,0.49859,0.0,0.090984,0.00227,0.0,0.0,0.004385,255.488236,0.430274,2.564165,2.621419,1.091691,1.232408,-16.846369,9.337893,0.728959,-4383.515137,0.348265,35,57,72,42,100,100,100,81,30,100,98,100,100,96,100,100,100,100,81,100,100,4,0,92,97,100,53,7,287,25.276814157243084,-14.612713656700596,-8.461325280915837,-2.231499865500439,-9.260051701441908,0.041787024913920834,0.5340756560582136,0.02675509658508854,3.655866183407963e-06,0.030265975956707408,0.14353479689414217,0.27400190244297473
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02276.png,22.20944,121.272515,0.135813,0.113816,0.007888,0.537432,0.0,6.141784,45,0.991337,100.0,0.0,0.103303,0.00486,0.0,0.0,0.003437,258.017291,0.449347,2.476744,2.492248,1.064913,1.160538,0.663317,-0.143016,0.763775,10619.11621,0.12801,42,47,55,15,85,100,100,77,100,100,0,100,100,96,100,100,100,100,99,100,100,3,0,100,100,100,96,46,298,53.60820804045521,-1.797178876022382,-8.461325280915837,-2.231499865500439,-26.243400279144467,6.082717621359556,0.793692233087631,0.16666913967423097,3.655866183407963e-06,0.030265975956707408,0.00739361967915203,0.3397738610395906
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02277.png,21.998812,146.290019,0.759184,0.179737,0.012825,0.225316,0.0,6.669965,44,0.975004,0.0,0.0,0.123038,0.003514,0.0,0.0,0.010711,249.842329,0.393008,2.60406,2.575489,1.233903,1.31351,-11.296499,-6.899471,-1.547456,-8893.790039,0.0,40,39,92,40,98,100,100,83,99,100,100,100,100,96,100,100,99,100,48,100,100,16,1,96,99,100,31,100,300,26.99922225850312,-12.821409703987895,-8.183195394869232,-1.9743167803400112,25.814811194017373,-1.7028333645803595,0.5498590551151107,0.046311719286738495,0.0025852809452147213,0.03261606275461322,0.4247003811365499,0.2550069647934436
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02278.png,25.887245,191.322006,0.841633,0.192049,0.008079,0.088171,3.7e-05,6.466499,42,0.991804,0.0,0.0,0.076679,0.078288,0.021403,0.0,0.103172,253.407342,0.463052,2.529644,2.517787,1.048129,1.111396,-3.24912,2.848122,-0.278294,-16215.8125,0.0,75,27,95,46,86,100,100,81,99,100,100,100,100,88,98,100,90,100,87,100,100,3,0,100,100,100,10,100,312,22.43622617182601,-0.3350743659838761,-3.75893951173818,0.19178891304701545,-15.175323199390151,1.458042797717049,0.5080457426496165,0.18263171610348639,0.04365159750074323,0.05240949664130157,0.09611705582897635,0.2894216982118308
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02279.png,24.260874,133.261168,0.326389,0.22649,0.010639,0.093191,0.0,6.659427,-2,0.992871,0.0,0.155214,0.10202,0.149291,0.003735,0.0,0.025162,239.897411,0.379624,2.618366,2.698477,1.295665,1.34203,8.646626,6.989745,1.159774,-13445.95313,0.0,62,43,71,63,94,100,100,83,74,100,100,84,100,70,100,100,97,100,39,100,100,26,1,98,99,100,16,100,283,4.808849423105032,-6.954892095861675,-7.626935622776015,-1.4599506100191544,37.928198584543956,3.7894769078690285,0.34651612527972697,0.1103596276615107,0.007748531103277417,0.03731623635042486,0.5218031881514544,0.31480569912286227
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02280.png,23.490658,20.012976,0.710208,0.363796,0.025231,0.031997,0.0,7.323529,12,0.999797,0.0,0.0,0.073491,0.127046,0.0,0.0,0.038942,246.175811,0.40089,2.577214,2.585344,1.217041,1.280454,-2.152973,-2.739798,-0.25703,-14509.7168,0.0,55,90,90,96,95,100,100,92,89,100,100,100,100,77,100,100,96,100,54,100,100,14,1,100,100,100,13,100,280,-29.286719750094093,-5.424505941994343,-7.34880573672941,-1.202767524858726,19.518306737998053,-1.1826592307953592,0.03407915175472026,0.12706767129290483,0.010330156182308717,0.03966632314833067,0.3742266170811305,0.2606704749172758
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02281.png,18.339193,111.708355,0.419592,0.187547,0.019193,0.096524,0.0,6.836681,46,0.970637,0.0,0.0,0.065363,0.117127,1.0,0.0,0.276222,267.808445,0.477071,2.400328,2.43403,0.995849,1.102401,-4.322164,-2.997875,-0.433255,-13328.04297,0.0,14,50,77,44,99,100,100,85,100,100,100,100,99,80,0,100,72,100,74,100,100,2,0,99,100,100,16,100,295,22.6232607206964,-13.528912168453418,95.38065696396853,-2.457477133849879,-3.5661393210607244,-4.448103233580461,0.5097596459458728,0.03858753672292159,0.9638737002913864,0.028201041574869797,0.18917808866769908,0.22511723617006713
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02282.png,23.679758,46.417552,0.388117,0.19462,0.008263,0.15149,0.0,6.479474,11,0.992998,0.0,0.0,0.087258,0.092254,0.032535,0.0,0.102898,264.146359,0.423421,2.480389,2.468817,1.142992,1.221501,11.067729,12.724429,-0.87936,-15576.24121,0.0,56,78,75,47,86,100,100,81,88,100,100,100,100,86,97,100,90,100,74,100,100,7,0,96,95,100,11,100,283,21.458112224917834,-0.2533074073208039,-2.798396057382386,0.11751787651860114,-1.6599745307053038,0.03230496151017197,0.49908273165595324,0.18352440969555572,0.0525674429228665,0.05173082299406956,0.20445820361896727,0.2738986643951864
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02283.png,18.082865,104.825746,0.039352,0.290113,0.024281,0.125554,0.0,7.2415,39,0.99036,0.0,0.0,0.016258,0.005653,0.0,0.0,0.001462,243.438715,0.386255,2.592571,2.621377,1.220155,1.372042,-3.432243,23.252761,-0.349354,491.07901,0.0,13,53,38,86,96,100,100,91,99,100,100,100,41,96,100,100,100,100,44,100,100,14,1,100,84,100,75,100,297,-19.388670384734066,-7.219594463644492,-8.461325280915837,-2.231499865500439,28.74170430445998,-5.036554917164116,0.12478057315656851,0.10746973042931707,3.655866183407963e-06,0.030265975956707408,0.4481628138726508,0.21871033922747593
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02284.png,28.634836,185.760593,0.570934,0.147413,0.012979,0.408852,0.0,6.587991,-41,0.997826,0.0,0.0,0.105381,0.003289,0.0,0.0,0.026103,249.355474,0.419963,2.559735,2.567797,1.151051,1.230113,-5.814489,10.00957,-0.548633,-14124.61328,0.0,90,28,85,26,98,100,100,82,9,100,100,100,100,96,100,100,97,100,71,100,100,8,0,99,97,100,14,100,298,40.886289397368444,-13.947096670571447,-7.626935622776015,-1.4599506100191544,1.4882776973043592,-0.22778210538232815,0.6771141012463306,0.03402199299416764,0.007748531103277417,0.03731623635042486,0.22969508564667698,0.27106690933327027
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02285.png,26.13908,13.992403,0.259516,0.178953,0.008917,0.231432,2e-05,6.528446,50,0.995,0.0,0.0,0.108363,0.002286,0.0,0.0,0.011183,257.903938,0.4271,2.555267,2.551256,1.109001,1.232477,14.850853,12.338127,-0.469707,11111.20996,0.0,77,93,67,40,89,100,100,82,100,100,100,100,100,96,100,100,99,100,77,100,100,5,0,93,95,100,96,100,287,27.881752013506766,-3.834134741818438,-8.183195394869232,-1.9743167803400112,-5.189459716786051,-0.603689610615455,0.5579461741275085,0.14443060373678737,0.0025852809452147213,0.03261606275461322,0.1761652986010039,0.26697413381207863
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02286.png,24.973831,21.705418,0.631837,0.316181,0.015686,0.038589,0.0,7.028248,48,0.984555,1.768257,0.0,0.098527,0.002884,0.0,0.0,0.003642,258.840181,0.478821,2.476725,2.503942,0.999399,1.089141,6.464394,-1.172104,0.265038,689.060547,0.0,68,89,87,91,100,100,100,88,100,100,91,100,100,96,100,100,100,100,72,100,100,2,0,99,100,100,76,100,290,-24.005072416313048,-10.73948586510629,-8.461325280915837,-2.231499865500439,-1.7214598077683387,-5.218882370854213,0.08247787182917787,0.06904119462168648,3.655866183407963e-06,0.030265975956707408,0.20396532802600315,0.21672520903210712
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02287.png,22.723251,110.795657,0.532407,0.277889,0.028632,0.099732,1.5e-05,7.248375,47,0.988262,0.0,0.0,0.105871,0.083427,0.0,0.0,0.006681,258.054765,0.433107,2.484477,2.484477,1.110607,1.2009,-1.159361,-8.970743,0.443329,-7448.650391,0.0,47,51,83,83,92,100,100,91,100,100,100,100,100,87,100,100,99,100,83,100,100,5,0,100,98,100,38,100,286,-16.148080600519318,-3.479017780758159,-8.183195394869232,-1.9743167803400112,-10.723498256663209,1.7086478012057988,0.15447592915643174,0.14830760541028631,0.0025852809452147213,0.03261606275461322,0.13180358052609176,0.2921502152259586
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02288.png,21.548763,78.243833,0.588613,0.336184,0.016514,0.017293,0.000114,7.04595,50,0.990899,0.323781,0.0,0.057613,0.054277,0.0,0.0,0.055531,244.090156,0.441087,2.613147,2.600801,1.079374,1.190193,5.412003,2.067901,-0.742327,-7652.51709,0.153839,36,64,85,94,100,100,99,88,100,100,98,100,98,92,100,100,94,100,91,100,100,4,0,99,100,100,37,38,284,-26.9394142570376,-10.494184989117072,-6.792545964636195,-0.6884013545378691,-18.48344926790384,3.895682711282678,0.05558883884818791,0.07171927539789452,0.015493406340371399,0.04436649674414231,0.06959860010262187,0.31596203813277457
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02289.png,25.407974,270.153578,0.560816,0.25941,0.018812,0.116999,0.0,7.075662,21,0.993038,0.0,0.0,0.10577,0.002433,0.0,0.0,0.008334,258.657276,0.401425,2.476744,2.492248,1.194474,1.296649,-4.085463,5.328211,-0.141386,-13325.51856,0.0,72,13,84,77,100,100,100,88,94,100,100,100,100,96,100,100,99,100,55,100,100,11,1,99,99,100,16,100,276,-10.31147715959844,-11.884223286389307,-8.183195394869232,-1.9743167803400112,17.4522681071386,-3.485514579212863,0.20796002574046474,0.05654348433271564,0.0025852809452147213,0.03261606275461322,0.3576649284312175,0.23559763155118424
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02290.png,19.389418,47.424918,0.312295,0.342191,0.024335,0.061865,5.2e-05,7.146932,-19,0.997166,0.0,0.0,0.120214,0.181666,0.0,0.02236,0.004204,255.108459,0.365895,2.505863,2.509785,1.333648,1.403137,1.655626,-4.574085,1.164499,-14647.21973,0.0,20,77,71,94,96,100,99,89,45,100,100,100,100,58,100,98,100,100,31,100,100,34,2,100,99,100,13,100,312,-26.826638195698127,-6.527357884940984,-8.461719143546492,-0.3044911225619355,48.41963573156407,8.095269178224134,0.056622269647127965,0.11502724715867181,0.0,0.047874590471164845,0.605904188454047,0.3616859581177354
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02291.png,26.245359,35.10696,0.088154,0.274144,0.02232,0.118468,0.0,7.176267,25,0.995694,0.0,0.0,0.066096,0.086741,0.277939,0.0,0.10854,266.222453,0.472988,2.474885,2.478746,1.008659,1.107871,13.374764,1.112715,1.536119,-15990.83691,0.0,78,83,48,81,97,100,100,90,96,100,100,100,99,87,72,100,89,100,77,100,100,2,0,95,100,100,10,100,280,-14.381190753914966,-8.60584819197928,21.49332018755907,-1.4820749515313287,-6.333158590999304,-3.2919345276698353,0.17066693959010007,0.09233525752607599,0.2780452035549793,0.037114068611175256,0.166997229630243,0.23770527687700707
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02292.png,28.138521,16.550149,0.281227,0.122742,0.003855,0.351591,0.0,5.949462,48,0.993033,0.0,0.0,0.063688,0.084958,0.013468,0.0,0.086314,259.240018,0.413969,2.490024,2.525315,1.171396,1.24697,-10.355142,7.562977,0.520535,-14279.09375,0.0,88,92,68,18,56,100,100,74,100,100,100,100,99,87,99,100,91,100,65,100,100,9,0,97,98,100,14,100,296,53.47457943648668,27.402885665912972,-4.9976128521405805,0.008876864415001538,7.4035491952526025,-1.6440378781854552,0.7924677186532711,0.4854618516791742,0.032154126999588646,0.05073808349062775,0.2771128267118428,0.2556471135644142
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02293.png,21.083153,123.182712,0.47168,0.174423,0.020904,0.162005,0.0,6.694241,13,0.989999,0.0,0.0,0.103148,0.004456,0.216737,0.0,0.318339,262.641331,0.438267,2.706236,2.876495,1.08413,1.200128,31.811874,5.168361,1.410213,-10785.35156,0.0,32,46,80,37,98,100,100,84,90,100,100,100,100,96,78,100,68,100,88,100,100,4,0,72,99,100,24,100,305,29.740092217076963,-13.085761034676576,21.570787068403046,4.364396056008151,-15.71642999796526,2.739514005372051,0.5749751958761675,0.04342565451413047,0.27876425768189766,0.09053793325058943,0.09177945914007796,0.30337399742583465
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02294.png,27.977293,122.322427,0.790634,0.332298,0.017375,0.037048,0.0,7.018785,-9,0.997562,0.0,0.0,0.101222,0.002333,0.0,0.0,0.002842,274.375598,0.418583,2.538554,2.526636,1.146818,1.244916,-23.448,17.54072,2.731036,-13549.44922,0.0,87,47,93,93,100,100,100,88,64,100,100,100,100,96,100,100,100,100,70,100,100,7,0,84,91,100,15,100,300,-25.961300310129413,-10.575951947780146,-8.461325280915837,-2.231499865500439,2.0293844958794685,-1.5092533130373307,0.06455184984185125,0.07082658180582516,3.655866183407963e-06,0.030265975956707408,0.2340326823355754,0.25711461011926645
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02295.png,24.765945,86.010637,0.4375,0.118327,0.023433,0.700929,0.0,6.166857,47,0.972533,0.0,0.0,0.054588,0.140448,0.30363,0.0,0.086756,246.632339,0.480576,2.928088,2.92335,0.978465,1.104588,31.155689,4.064566,0.673571,-10787.85742,0.0,66,61,78,16,97,98,100,77,100,100,100,100,97,73,70,100,91,100,70,100,100,1,0,73,99,100,24,100,298,51.711350263076426,-13.673044593985965,22.85814732417744,-2.1449831949090146,-0.2580132525470364,-6.8857431471460915,0.7763102530373479,0.03701396599476847,0.29071364424116314,0.03105654772089961,0.21569654439405359,0.19857689624912328
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02296.png,20.284931,142.195145,0.630387,0.234394,0.024673,0.291624,2.2e-05,7.121564,49,0.988974,0.0,0.0,0.030017,0.143123,0.0,0.028742,0.10859,273.037702,0.382344,2.403292,2.388479,1.278705,1.340083,-8.489099,4.867675,0.366254,-14208.18945,0.0,26,40,87,67,95,100,100,89,100,100,100,100,73,72,100,97,89,100,41,100,100,23,1,98,99,100,14,100,283,-0.3409996433045508,-7.738596379125054,-5.4024873283491415,3.488027185672028,34.939820197038316,1.8720111280883998,0.2993251472307566,0.10180350911209382,0.028396047936252958,0.08252985250535755,0.49784787982238954,0.2939288693257507
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02297.png,27.415432,81.483472,0.670204,0.306451,0.022392,0.119457,0.0,7.202391,48,0.993936,8.763346,0.0,0.09395,0.025821,0.0,0.0,0.007328,250.541463,0.41602,2.552,2.544,1.147875,1.255855,3.767562,18.988368,-0.862243,9142.741211,0.0,85,62,89,89,97,100,100,90,100,100,59,100,100,95,100,100,99,100,67,100,100,7,0,100,89,100,94,100,314,-22.20610232918046,-7.951712522674699,-8.183195394869232,-1.9743167803400112,4.796403765818047,-2.665422018947958,0.09896285164079327,0.09947680626263077,0.0025852809452147213,0.03261606275461322,0.25621354137303143,0.24452656941232648
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02298.png,25.65476,72.020002,0.283179,0.130358,0.007164,0.344955,0.0,6.039108,-38,0.980856,0.0,0.0,0.10421,0.002404,0.0,0.0,0.001345,254.188329,0.406261,2.522371,2.506631,1.187469,1.274005,1.269342,-2.541156,-0.661533,-5197.633789,0.0,74,66,68,20,81,100,100,75,13,100,100,100,100,96,100,100,100,100,59,100,100,11,1,100,100,100,49,100,290,49.41083001370589,2.635634385567461,-8.461325280915837,-2.231499865500439,13.762909080553834,-1.9439563046653605,0.7552292855780538,0.21506453138455497,3.655866183407963e-06,0.030265975956707408,0.32809044971460943,0.2523816858271042
C:/Users/Eddy/Downloads/images_for_ofiq_2026/FlickrFacesHQ/test/02299.png,20.31254,397.901725,0.362457,0.329368,0.056845,0.156705,0.005235,7.651656,39,0.994248,0.0,0.046399,0.068949,0.291956,0.0,0.0,0.018816,256.603844,0.472389,2.65062,2.697345,1.012911,1.103867,-23.446459,9.029938,-0.213725,-14421.64453,0.0,26,4,74,93,65,100,66,96,99,100,100,95,99,18,100,100,98,100,78,100,100,2,0,84,98,100,13,100,313,-24.829405861795948,24.14807305478522,-7.905065508822624,-1.7171336951795828,-7.255498347645498,-2.90654495903296,0.07492403849752705,0.4499273227099264,0.005166906024246062,0.03496614955251904,0.15960360995109096,0.24190129044598704
